id,ident,continent,iso_country,iso_region
330814,US-1097,NA,US,US-TX
15489,US-10970,NA,US,US-IN
15493,US-10971,NA,US,US-IL
15495,US-10972,NA,US,US-MN
15499,US-10973,NA,US,US-OH
15503,US-10974,NA,US,US-PA
15516,US-10975,NA,US,US-CA
15520,US-10976,NA,US,US-FL
15528,US-10977,NA,US,US-KS
15530,US-10978,NA,US,US-LA
15536,US-10979,NA,US,US-NY
330819,US-1098,NA,US,US-OR
15537,US-10980,NA,US,US-OH
15539,US-10981,NA,US,US-OK
15541,US-10982,NA,US,US-PA
15542,US-10983,NA,US,US-PA
15555,US-10984,NA,US,US-CA
15564,US-10985,NA,US,US-IN
15567,US-10986,NA,US,US-KY
15584,US-10987,NA,US,US-OK
15586,US-10988,NA,US,US-PA
15592,US-10989,NA,US,US-VA
330893,US-1099,NA,US,US-TX
15603,US-10990,NA,US,US-OK
15605,US-10991,NA,US,US-FL
15611,US-10992,NA,US,US-IN
15613,US-10993,NA,US,US-KY
15614,US-10994,NA,US,US-CA
15621,US-10995,NA,US,US-NY
15632,US-10996,NA,US,US-VA
15636,US-10997,NA,US,US-TX
15653,US-10998,NA,US,US-AL
15654,US-10999,NA,US,US-AL
330938,US-1100,NA,US,US-OR
15655,US-11000,NA,US,US-AR
15656,US-11001,NA,US,US-MA
15659,US-11002,NA,US,US-MI
15666,US-11003,NA,US,US-NV
15671,US-11004,NA,US,US-CA
15675,US-11005,NA,US,US-CA
15717,US-11006,NA,US,US-GA
15719,US-11007,NA,US,US-GA
15725,US-11008,NA,US,US-GA
15728,US-11009,NA,US,US-IN
330939,US-1101,NA,US,US-OK
15734,US-11010,NA,US,US-IN
15740,US-11011,NA,US,US-IL
15747,US-11012,NA,US,US-IN
15748,US-11013,NA,US,US-IN
15758,US-11014,NA,US,US-IL
15760,US-11015,NA,US,US-IL
15765,US-11016,NA,US,US-KS
15774,US-11017,NA,US,US-KS
15776,US-11018,NA,US,US-KS
15779,US-11019,NA,US,US-LA
330944,US-1102,NA,US,US-OR
15780,US-11020,NA,US,US-LA
15786,US-11021,NA,US,US-LA
15791,US-11022,NA,US,US-IL
15795,US-11023,NA,US,US-IL
15799,US-11024,NA,US,US-MN
15807,US-11025,NA,US,US-MI
15809,US-11026,NA,US,US-MI
15821,US-11027,NA,US,US-MN
15822,US-11028,NA,US,US-MN
15830,US-11029,NA,US,US-MO
330959,US-1103,NA,US,US-OK
15833,US-11030,NA,US,US-MT
15845,US-11031,NA,US,US-NC
15847,US-11032,NA,US,US-NC
15857,US-11033,NA,US,US-NE
15858,US-11034,NA,US,US-NE
15860,US-11035,NA,US,US-NE
15861,US-11036,NA,US,US-NJ
15866,US-11037,NA,US,US-NJ
15868,US-11038,NA,US,US-NJ
15870,US-11039,NA,US,US-NJ
330960,US-1104,NA,US,US-KY
15875,US-11040,NA,US,US-NY
15891,US-11041,NA,US,US-OH
15892,US-11042,NA,US,US-OH
15893,US-11043,NA,US,US-OH
15896,US-11044,NA,US,US-OH
15901,US-11045,NA,US,US-OH
15902,US-11046,NA,US,US-OH
15909,US-11047,NA,US,US-OK
15913,US-11048,NA,US,US-OK
15914,US-11049,NA,US,US-OK
330982,US-1105,NA,US,US-FL
15925,US-11050,NA,US,US-PA
15927,US-11051,NA,US,US-PA
15928,US-11052,NA,US,US-PA
15957,US-11053,NA,US,US-TX
15959,US-11054,NA,US,US-TX
15968,US-11055,NA,US,US-TX
15970,US-11056,NA,US,US-TX
15974,US-11057,NA,US,US-TX
15975,US-11058,NA,US,US-TX
15979,US-11059,NA,US,US-TN
331676,US-1106,NA,US,US-IN
15989,US-11060,NA,US,US-TX
15991,US-11061,NA,US,US-TX
15998,US-11062,NA,US,US-TX
16004,US-11063,NA,US,US-TX
16013,US-11064,NA,US,US-VA
16016,US-11065,NA,US,US-VA
16017,US-11066,NA,US,US-VA
16028,US-11067,NA,US,US-WA
16035,US-11068,NA,US,US-WI
16048,US-11069,NA,US,US-WI
331077,US-1107,NA,US,US-KS
16050,US-11070,NA,US,US-WI
16052,US-11071,NA,US,US-TX
16053,US-11072,NA,US,US-TX
16056,US-11073,NA,US,US-TX
16058,US-11074,NA,US,US-TX
16068,US-11075,NA,US,US-AK
16087,US-11076,NA,US,US-AK
16090,US-11077,NA,US,US-AK
16134,US-11078,NA,US,US-AK
16137,US-11079,NA,US,US-AK
331687,US-1108,NA,US,US-IN
16140,US-11080,NA,US,US-AK
16151,US-11081,NA,US,US-AK
16187,US-11082,NA,US,US-AK
16193,US-11083,NA,US,US-AL
16194,US-11084,NA,US,US-AL
16195,US-11085,NA,US,US-AL
16196,US-11086,NA,US,US-AL
16198,US-11087,NA,US,US-AL
16207,US-11088,NA,US,US-AL
16214,US-11089,NA,US,US-AL
331114,US-1109,NA,US,US-FL
16215,US-11090,NA,US,US-AL
16220,US-11091,NA,US,US-AL
16222,US-11092,NA,US,US-AL
16223,US-11093,NA,US,US-AL
16232,US-11094,NA,US,US-AL
16237,US-11095,NA,US,US-AL
16239,US-11096,NA,US,US-AL
16248,US-11097,NA,US,US-AL
16251,US-11098,NA,US,US-AL
16256,US-11099,NA,US,US-AL
331115,US-1110,NA,US,US-OH
16257,US-11100,NA,US,US-AL
16259,US-11101,NA,US,US-AL
16261,US-11102,NA,US,US-AL
16262,US-11103,NA,US,US-AL
16269,US-11104,NA,US,US-AL
16270,US-11105,NA,US,US-AL
16274,US-11106,NA,US,US-AL
16288,US-11107,NA,US,US-AL
16292,US-11108,NA,US,US-AK
16295,US-11109,NA,US,US-AR
331118,US-1111,NA,US,US-AL
16298,US-11110,NA,US,US-AR
16309,US-11111,NA,US,US-AR
16318,US-11112,NA,US,US-AR
16339,US-11113,NA,US,US-AR
16341,US-11114,NA,US,US-AR
16343,US-11115,NA,US,US-AR
16351,US-11116,NA,US,US-AR
16356,US-11117,NA,US,US-AR
16381,US-11118,NA,US,US-AR
16384,US-11119,NA,US,US-AR
331123,US-1112,NA,US,US-FL
16385,US-11120,NA,US,US-AZ
16392,US-11121,NA,US,US-AZ
16394,US-11122,NA,US,US-AZ
16397,US-11123,NA,US,US-AZ
16398,US-11124,NA,US,US-AZ
16399,US-11125,NA,US,US-AZ
16407,US-11126,NA,US,US-AZ
16411,US-11127,NA,US,US-AZ
16430,US-11128,NA,US,US-AZ
16436,US-11129,NA,US,US-AZ
331124,US-1113,NA,US,US-IA
16447,US-11130,NA,US,US-AZ
16455,US-11131,NA,US,US-AZ
16456,US-11132,NA,US,US-AZ
16458,US-11133,NA,US,US-AZ
16459,US-11134,NA,US,US-AZ
16464,US-11135,NA,US,US-AZ
16471,US-11136,NA,US,US-AZ
16493,US-11137,NA,US,US-IN
16503,US-11138,NA,US,US-DC
16533,US-11139,NA,US,US-CA
331126,US-1114,NA,US,US-IA
16541,US-11140,NA,US,US-CA
16545,US-11141,NA,US,US-CA
16548,US-11142,NA,US,US-CA
16561,US-11143,NA,US,US-CA
16565,US-11144,NA,US,US-CA
16567,US-11145,NA,US,US-CA
16576,US-11146,NA,US,US-CA
16579,US-11147,NA,US,US-CA
16583,US-11148,NA,US,US-CA
16585,US-11149,NA,US,US-CA
331132,US-1115,NA,US,US-ID
16595,US-11150,NA,US,US-CA
16611,US-11151,NA,US,US-CA
16613,US-11152,NA,US,US-CA
16623,US-11153,NA,US,US-CA
16624,US-11154,NA,US,US-CA
16626,US-11155,NA,US,US-CA
16636,US-11156,NA,US,US-CO
16728,US-11157,NA,US,US-CA
16737,US-11158,NA,US,US-CA
16739,US-11159,NA,US,US-CA
331135,US-1116,NA,US,US-ID
16749,US-11160,NA,US,US-CA
16753,US-11161,NA,US,US-CA
16760,US-11162,NA,US,US-CA
16761,US-11163,NA,US,US-CA
16762,US-11164,NA,US,US-CA
16763,US-11165,NA,US,US-CA
16767,US-11166,NA,US,US-CA
16789,US-11167,NA,US,US-CA
16792,US-11168,NA,US,US-CA
16807,US-11169,NA,US,US-CA
331197,US-1117,NA,US,US-PA
16808,US-11170,NA,US,US-CA
16809,US-11171,NA,US,US-CA
16817,US-11172,NA,US,US-CA
16822,US-11173,NA,US,US-CA
16831,US-11174,NA,US,US-CA
16833,US-11175,NA,US,US-CA
16839,US-11176,NA,US,US-CA
16841,US-11177,NA,US,US-CA
16842,US-11178,NA,US,US-CA
16843,US-11179,NA,US,US-CA
331199,US-1118,NA,US,US-NV
16858,US-11180,NA,US,US-CO
16862,US-11181,NA,US,US-CO
16863,US-11182,NA,US,US-CO
16867,US-11183,NA,US,US-CO
16868,US-11184,NA,US,US-CO
16876,US-11185,NA,US,US-CO
16880,US-11186,NA,US,US-CO
16882,US-11187,NA,US,US-CO
16883,US-11188,NA,US,US-CO
16887,US-11189,NA,US,US-CO
331203,US-1119,NA,US,US-TN
16893,US-11190,NA,US,US-CO
16903,US-11191,NA,US,US-CO
16915,US-11192,NA,US,US-CO
16920,US-11193,NA,US,US-CO
16921,US-11194,NA,US,US-CO
16923,US-11195,NA,US,US-CO
16930,US-11196,NA,US,US-CO
16934,US-11197,NA,US,US-CO
16936,US-11198,NA,US,US-CO
16939,US-11199,NA,US,US-CO
331205,US-1120,NA,US,US-TN
16944,US-11200,NA,US,US-CO
16947,US-11201,NA,US,US-CO
16951,US-11202,NA,US,US-CO
16952,US-11203,NA,US,US-CO
16962,US-11204,NA,US,US-CT
16966,US-11205,NA,US,US-CT
16978,US-11206,NA,US,US-CT
16987,US-11207,NA,US,US-CT
16988,US-11208,NA,US,US-CT
16991,US-11209,NA,US,US-CT
331206,US-1121,NA,US,US-PA
17013,US-11210,NA,US,US-CT
17015,US-11211,NA,US,US-CT
17020,US-11212,NA,US,US-CT
17022,US-11213,NA,US,US-CT
17042,US-11214,NA,US,US-CT
17045,US-11215,NA,US,US-CT
17048,US-11216,NA,US,US-CT
17083,US-11217,NA,US,US-NY
17096,US-11218,NA,US,US-NY
17107,US-11219,NA,US,US-MD
331207,US-1122,NA,US,US-NY
17108,US-11220,NA,US,US-DC
17109,US-11221,NA,US,US-DC
17116,US-11222,NA,US,US-DE
17122,US-11223,NA,US,US-DE
17127,US-11224,NA,US,US-DE
17133,US-11225,NA,US,US-DE
17137,US-11226,NA,US,US-DE
17142,US-11227,NA,US,US-DE
17146,US-11228,NA,US,US-DE
17148,US-11229,NA,US,US-DE
331208,US-1123,NA,US,US-KS
17150,US-11230,NA,US,US-DE
17158,US-11231,NA,US,US-CA
17185,US-11232,NA,US,US-TX
17190,US-11233,NA,US,US-TX
17193,US-11234,NA,US,US-OK
17197,US-11235,NA,US,US-FL
17203,US-11236,NA,US,US-FL
17206,US-11237,NA,US,US-FL
17218,US-11238,NA,US,US-FL
17221,US-11239,NA,US,US-FL
331209,US-1124,NA,US,US-OK
17229,US-11240,NA,US,US-FL
17236,US-11241,NA,US,US-FL
17248,US-11242,NA,US,US-FL
17253,US-11243,NA,US,US-FL
17256,US-11244,NA,US,US-FL
17257,US-11245,NA,US,US-FL
17260,US-11246,NA,US,US-FL
17263,US-11247,NA,US,US-FL
17265,US-11248,NA,US,US-FL
17267,US-11249,NA,US,US-FL
331705,US-1125,NA,US,US-LA
17269,US-11250,NA,US,US-FL
17272,US-11251,NA,US,US-FL
17281,US-11252,NA,US,US-FL
17284,US-11253,NA,US,US-FL
17292,US-11254,NA,US,US-FL
17294,US-11255,NA,US,US-FL
17303,US-11256,NA,US,US-FL
17311,US-11257,NA,US,US-FL
17314,US-11258,NA,US,US-FL
17325,US-11259,NA,US,US-FL
332435,US-1126,NA,US,US-ID
17330,US-11260,NA,US,US-FL
17338,US-11261,NA,US,US-FL
17342,US-11262,NA,US,US-FL
17344,US-11263,NA,US,US-FL
17350,US-11264,NA,US,US-FL
17363,US-11265,NA,US,US-FL
17374,US-11266,NA,US,US-FL
17376,US-11267,NA,US,US-FL
17377,US-11268,NA,US,US-FL
17385,US-11269,NA,US,US-FL
331776,US-1127,NA,US,US-CA
17386,US-11270,NA,US,US-FL
17393,US-11271,NA,US,US-FL
17395,US-11272,NA,US,US-FL
17396,US-11273,NA,US,US-FL
17405,US-11274,NA,US,US-FL
17409,US-11275,NA,US,US-FL
17415,US-11276,NA,US,US-FL
17424,US-11277,NA,US,US-FL
17431,US-11278,NA,US,US-FL
17432,US-11279,NA,US,US-FL
331777,US-1128,NA,US,US-AR
17433,US-11280,NA,US,US-FL
17441,US-11281,NA,US,US-FL
17450,US-11282,NA,US,US-FL
17456,US-11283,NA,US,US-FL
17463,US-11284,NA,US,US-FL
17470,US-11285,NA,US,US-AK
17474,US-11286,NA,US,US-GA
17475,US-11287,NA,US,US-GA
17478,US-11288,NA,US,US-GA
17480,US-11289,NA,US,US-GA
331779,US-1129,NA,US,US-MI
17481,US-11290,NA,US,US-GA
17485,US-11291,NA,US,US-GA
17486,US-11292,NA,US,US-GA
17488,US-11293,NA,US,US-GA
17492,US-11294,NA,US,US-GA
17501,US-11295,NA,US,US-GA
17504,US-11296,NA,US,US-GA
17508,US-11297,NA,US,US-GA
17510,US-11298,NA,US,US-GA
17516,US-11299,NA,US,US-GA
331781,US-1130,NA,US,US-NJ
17520,US-11300,NA,US,US-GA
17522,US-11301,NA,US,US-GA
17526,US-11302,NA,US,US-GA
17529,US-11303,NA,US,US-GA
17536,US-11304,NA,US,US-GA
17538,US-11305,NA,US,US-GA
17542,US-11306,NA,US,US-GA
17550,US-11307,NA,US,US-GA
17555,US-11308,NA,US,US-GA
17561,US-11309,NA,US,US-GA
331782,US-1131,NA,US,US-AK
17564,US-11310,NA,US,US-GA
17566,US-11311,NA,US,US-GA
17570,US-11312,NA,US,US-GA
17581,US-11313,NA,US,US-GA
17586,US-11314,NA,US,US-GA
17596,US-11315,NA,US,US-LA
17605,US-11316,NA,US,US-AZ
17617,US-11317,NA,US,US-OK
17618,US-11318,NA,US,US-AK
17624,US-11319,OC,US,US-HI
331809,US-1132,NA,US,US-IN
17631,US-11320,OC,US,US-HI
17638,US-11321,OC,US,US-HI
17639,US-11322,OC,US,US-HI
17650,US-11323,OC,US,US-HI
17653,US-11324,NA,US,US-AK
17660,US-11325,NA,US,US-IL
17663,US-11326,NA,US,US-WV
17665,US-11327,NA,US,US-KY
17666,US-11328,NA,US,US-IN
17675,US-11329,NA,US,US-OH
331811,US-1133,NA,US,US-LA
17681,US-11330,NA,US,US-IA
17682,US-11331,NA,US,US-IA
17684,US-11332,NA,US,US-IA
17685,US-11333,NA,US,US-IA
17686,US-11334,NA,US,US-IA
17691,US-11335,NA,US,US-IA
17693,US-11336,NA,US,US-IA
17694,US-11337,NA,US,US-IA
17697,US-11338,NA,US,US-IA
17699,US-11339,NA,US,US-IA
331812,US-1134,NA,US,US-TX
17700,US-11340,NA,US,US-IA
17704,US-11341,NA,US,US-IA
17706,US-11342,NA,US,US-IA
17714,US-11343,NA,US,US-IA
17716,US-11344,NA,US,US-IA
17717,US-11345,NA,US,US-IA
17720,US-11346,NA,US,US-IA
17721,US-11347,NA,US,US-IA
17723,US-11348,NA,US,US-IA
17725,US-11349,NA,US,US-IA
331820,US-1135,NA,US,US-LA
17727,US-11350,NA,US,US-IA
17728,US-11351,NA,US,US-IA
17729,US-11352,NA,US,US-IA
17730,US-11353,NA,US,US-IA
17736,US-11354,NA,US,US-IA
17737,US-11355,NA,US,US-IA
17738,US-11356,NA,US,US-IA
17739,US-11357,NA,US,US-IA
17742,US-11358,NA,US,US-IA
17745,US-11359,NA,US,US-IA
331909,US-1136,NA,US,US-LA
17752,US-11360,NA,US,US-IA
17753,US-11361,NA,US,US-IA
17754,US-11362,NA,US,US-IA
17764,US-11363,NA,US,US-IA
17770,US-11364,NA,US,US-IA
17771,US-11365,NA,US,US-IA
17774,US-11366,NA,US,US-IA
17782,US-11367,NA,US,US-ID
17784,US-11368,NA,US,US-ID
17786,US-11369,NA,US,US-ID
331998,US-1137,NA,US,US-VA
17787,US-11370,NA,US,US-ID
17788,US-11371,NA,US,US-ID
17789,US-11372,NA,US,US-ID
17793,US-11373,NA,US,US-ID
17808,US-11374,NA,US,US-ID
17811,US-11375,NA,US,US-ID
17813,US-11376,NA,US,US-ID
17816,US-11377,NA,US,US-ID
17819,US-11378,NA,US,US-ID
17822,US-11379,NA,US,US-ID
332000,US-1138,NA,US,US-MO
17827,US-11380,NA,US,US-ID
17829,US-11381,NA,US,US-ID
17834,US-11382,NA,US,US-ID
17840,US-11383,NA,US,US-ID
17847,US-11384,NA,US,US-ID
17866,US-11385,NA,US,US-ID
17873,US-11386,NA,US,US-ID
17879,US-11387,NA,US,US-IN
17886,US-11388,NA,US,US-IN
17891,US-11389,NA,US,US-IN
332003,US-1139,NA,US,US-KY
17896,US-11390,NA,US,US-IN
17899,US-11391,NA,US,US-IN
17900,US-11392,NA,US,US-IN
17902,US-11393,NA,US,US-IN
17907,US-11394,NA,US,US-IN
17909,US-11395,NA,US,US-IN
17913,US-11396,NA,US,US-IN
17918,US-11397,NA,US,US-IN
17921,US-11398,NA,US,US-IN
17929,US-11399,NA,US,US-IN
332053,US-1140,NA,US,US-PA
17930,US-11400,NA,US,US-IN
17932,US-11401,NA,US,US-IN
17934,US-11402,NA,US,US-IN
17937,US-11403,NA,US,US-IN
17943,US-11404,NA,US,US-IN
17954,US-11405,NA,US,US-IN
17957,US-11406,NA,US,US-IN
17963,US-11407,NA,US,US-IN
17969,US-11408,NA,US,US-IN
17989,US-11409,NA,US,US-IL
332086,US-1141,NA,US,US-TX
17992,US-11410,NA,US,US-IL
17995,US-11411,NA,US,US-IL
17996,US-11412,NA,US,US-IL
17997,US-11413,NA,US,US-IL
18001,US-11414,NA,US,US-IL
18006,US-11415,NA,US,US-IL
18007,US-11416,NA,US,US-IL
18010,US-11417,NA,US,US-IL
18012,US-11418,NA,US,US-IL
18020,US-11419,NA,US,US-IL
332087,US-1142,NA,US,US-WI
18021,US-11420,NA,US,US-IL
18023,US-11421,NA,US,US-IL
18026,US-11422,NA,US,US-IL
18028,US-11423,NA,US,US-IL
18031,US-11424,NA,US,US-IL
18033,US-11425,NA,US,US-IL
18035,US-11426,NA,US,US-IL
18040,US-11427,NA,US,US-IL
18044,US-11428,NA,US,US-IL
18046,US-11429,NA,US,US-IL
332161,US-1143,NA,US,US-OH
18048,US-11430,NA,US,US-IL
18055,US-11431,NA,US,US-IL
18057,US-11432,NA,US,US-IL
18062,US-11433,NA,US,US-IL
18063,US-11434,NA,US,US-IL
18075,US-11435,NA,US,US-IN
18080,US-11436,NA,US,US-IN
18083,US-11437,NA,US,US-IN
18088,US-11438,NA,US,US-IN
18090,US-11439,NA,US,US-IN
332436,US-1144,NA,US,US-NM
18094,US-11440,NA,US,US-IN
18095,US-11441,NA,US,US-IN
18096,US-11442,NA,US,US-IN
18101,US-11443,NA,US,US-IN
18108,US-11444,NA,US,US-IN
18109,US-11445,NA,US,US-IN
18110,US-11446,NA,US,US-IN
18111,US-11447,NA,US,US-IN
18119,US-11448,NA,US,US-IN
18127,US-11449,NA,US,US-IN
332480,US-1145,NA,US,US-OR
18130,US-11450,NA,US,US-IN
18132,US-11451,NA,US,US-IN
18136,US-11452,NA,US,US-IN
18137,US-11453,NA,US,US-IN
18138,US-11454,NA,US,US-IN
18140,US-11455,NA,US,US-IN
18142,US-11456,NA,US,US-IN
18143,US-11457,NA,US,US-IN
18144,US-11458,NA,US,US-IN
18145,US-11459,NA,US,US-IN
332214,US-1146,NA,US,US-WA
18146,US-11460,NA,US,US-IN
18153,US-11461,NA,US,US-IN
18158,US-11462,NA,US,US-IN
18161,US-11463,NA,US,US-IN
18164,US-11464,NA,US,US-IN
18166,US-11465,NA,US,US-IN
18167,US-11466,NA,US,US-IN
18171,US-11467,NA,US,US-IL
18173,US-11468,NA,US,US-IL
18178,US-11469,NA,US,US-IL
332218,US-1147,NA,US,US-MI
18179,US-11470,NA,US,US-IL
18181,US-11471,NA,US,US-IL
18183,US-11472,NA,US,US-IL
18200,US-11473,NA,US,US-IL
18212,US-11474,NA,US,US-IL
18219,US-11475,NA,US,US-IL
18221,US-11476,NA,US,US-IL
18222,US-11477,NA,US,US-IL
18231,US-11478,NA,US,US-IL
18236,US-11479,NA,US,US-IL
332247,US-1148,NA,US,US-NV
18238,US-11480,NA,US,US-IL
18246,US-11481,NA,US,US-IL
18249,US-11482,NA,US,US-IL
18259,US-11483,NA,US,US-AK
18263,US-11484,NA,US,US-NJ
18265,US-11485,NA,US,US-NJ
18270,US-11486,NA,US,US-NJ
18278,US-11487,NA,US,US-NJ
18282,US-11488,NA,US,US-NJ
18292,US-11489,NA,US,US-NJ
332484,US-1149,NA,US,US-KS
18301,US-11490,NA,US,US-TX
18342,US-11491,NA,US,US-SC
18375,US-11492,NA,US,US-TN
18396,US-11493,NA,US,US-SD
18414,US-11494,NA,US,US-NY
18456,US-11495,NA,US,US-IL
18476,US-11496,NA,US,US-IN
18478,US-11497,NA,US,US-FL
18555,US-11498,NA,US,US-NY
18739,US-11499,NA,US,US-MO
332504,US-1150,NA,US,US-MT
18748,US-11500,NA,US,US-CO
18749,US-11501,NA,US,US-MT
18760,US-11502,NA,US,US-AL
18768,US-11503,NA,US,US-MT
18775,US-11504,NA,US,US-UT
18821,US-11505,NA,US,US-WV
18902,US-11506,NA,US,US-PA
18970,US-11507,NA,US,US-FL
18985,US-11508,NA,US,US-MI
18991,US-11509,NA,US,US-OH
332505,US-1151,NA,US,US-CA
19081,US-11510,NA,US,US-PA
19117,US-11511,NA,US,US-NC
19211,US-11512,NA,US,US-TX
19265,US-11513,NA,US,US-NJ
19369,US-11514,NA,US,US-MN
19403,US-11515,NA,US,US-ND
19441,US-11516,NA,US,US-AL
19574,US-11517,NA,US,US-AR
19788,US-11518,NA,US,US-TX
19795,US-11519,NA,US,US-MT
332506,US-1152,NA,US,US-NM
19821,US-11520,NA,US,US-TX
19833,US-11521,NA,US,US-TX
19859,US-11522,NA,US,US-MO
20031,US-11523,NA,US,US-WI
20037,US-11524,NA,US,US-TN
20163,US-11525,NA,US,US-NC
20172,US-11526,NA,US,US-MN
20188,US-11527,NA,US,US-ND
20192,US-11528,NA,US,US-OH
20248,US-11529,NA,US,US-IA
332727,US-1153,NA,US,US-NV
20250,US-11530,NA,US,US-MO
20301,US-11531,NA,US,US-LA
20306,US-11532,NA,US,US-CA
20314,US-11533,NA,US,US-CA
20447,US-11534,NA,US,US-AR
20460,US-11535,NA,US,US-TN
20467,US-11536,NA,US,US-AR
20612,US-11537,NA,US,US-PA
20618,US-11538,NA,US,US-NY
20622,US-11539,NA,US,US-PA
332729,US-1154,NA,US,US-NJ
20642,US-11540,NA,US,US-AL
20646,US-11541,NA,US,US-FL
20660,US-11542,NA,US,US-FL
20693,US-11543,NA,US,US-OK
20762,US-11544,NA,US,US-IA
20825,US-11545,NA,US,US-AK
20985,US-11546,NA,US,US-NC
21030,US-11547,NA,US,US-WA
21077,US-11548,NA,US,US-OH
21098,US-11549,NA,US,US-IA
332758,US-1155,NA,US,US-OH
21144,US-11550,NA,US,US-TX
21164,US-11551,NA,US,US-TX
21193,US-11552,NA,US,US-WY
21262,US-11553,NA,US,US-UT
21351,US-11554,NA,US,US-MD
21381,US-11555,NA,US,US-NM
21404,US-11556,NA,US,US-TX
21443,US-11557,NA,US,US-NM
21451,US-11558,NA,US,US-LA
21456,US-11559,NA,US,US-NV
332762,US-1156,NA,US,US-FL
21459,US-11560,NA,US,US-CA
21470,US-11561,NA,US,US-LA
21471,US-11562,NA,US,US-LA
21475,US-11563,NA,US,US-LA
21477,US-11564,NA,US,US-LA
21482,US-11565,NA,US,US-LA
21484,US-11566,NA,US,US-LA
21498,US-11567,NA,US,US-LA
21503,US-11568,NA,US,US-LA
21525,US-11569,NA,US,US-LA
332763,US-1157,NA,US,US-ME
21537,US-11570,NA,US,US-LA
21542,US-11571,NA,US,US-LA
21548,US-11572,NA,US,US-LA
21551,US-11573,NA,US,US-LA
21552,US-11574,NA,US,US-LA
21555,US-11575,NA,US,US-LA
21556,US-11576,NA,US,US-LA
21561,US-11577,NA,US,US-LA
21564,US-11578,NA,US,US-LA
21572,US-11579,NA,US,US-IL
332766,US-1158,NA,US,US-VA
21577,US-11580,NA,US,US-IL
21578,US-11581,NA,US,US-IL
21580,US-11582,NA,US,US-IL
21588,US-11583,NA,US,US-IL
21594,US-11584,NA,US,US-IL
21596,US-11585,NA,US,US-IL
21597,US-11586,NA,US,US-IL
21600,US-11587,NA,US,US-IL
21601,US-11588,NA,US,US-IL
21608,US-11589,NA,US,US-IL
332768,US-1159,NA,US,US-WI
21612,US-11590,NA,US,US-IL
21613,US-11591,NA,US,US-IL
21637,US-11592,NA,US,US-LA
21638,US-11593,NA,US,US-LA
21639,US-11594,NA,US,US-LA
21643,US-11595,NA,US,US-LA
21645,US-11596,NA,US,US-LA
21649,US-11597,NA,US,US-LA
21654,US-11598,NA,US,US-LA
21655,US-11599,NA,US,US-LA
25069,US-1160,NA,US,US-TX
21660,US-11600,NA,US,US-LA
21663,US-11601,NA,US,US-LA
21666,US-11602,NA,US,US-LA
21667,US-11603,NA,US,US-LA
21677,US-11604,NA,US,US-LA
21679,US-11605,NA,US,US-LA
21683,US-11606,NA,US,US-LA
21694,US-11607,NA,US,US-LA
21696,US-11608,NA,US,US-LA
21702,US-11609,NA,US,US-LA
332775,US-1161,NA,US,US-AL
21712,US-11610,NA,US,US-LA
21718,US-11611,NA,US,US-LA
21720,US-11612,NA,US,US-LA
21729,US-11613,NA,US,US-LA
21743,US-11614,NA,US,US-MI
21750,US-11615,NA,US,US-MI
21754,US-11616,NA,US,US-MA
21759,US-11617,NA,US,US-MA
21761,US-11618,NA,US,US-MA
21762,US-11619,NA,US,US-MA
332776,US-1162,NA,US,US-CO
21767,US-11620,NA,US,US-MA
21802,US-11621,NA,US,US-MA
21805,US-11622,NA,US,US-MA
21809,US-11623,NA,US,US-MA
21816,US-11624,NA,US,US-MA
21830,US-11625,NA,US,US-MA
21839,US-11626,NA,US,US-MA
21852,US-11627,NA,US,US-MD
21854,US-11628,NA,US,US-MD
21861,US-11629,NA,US,US-MD
332777,US-1163,NA,US,US-MI
21862,US-11630,NA,US,US-MD
21863,US-11631,NA,US,US-MD
21864,US-11632,NA,US,US-MD
21870,US-11633,NA,US,US-MD
21872,US-11634,NA,US,US-MD
21876,US-11635,NA,US,US-MD
21880,US-11636,NA,US,US-MD
21886,US-11637,NA,US,US-MD
21889,US-11638,NA,US,US-MD
21898,US-11639,NA,US,US-MD
332782,US-1164,NA,US,US-LA
21911,US-11640,NA,US,US-MD
21923,US-11641,NA,US,US-MD
21927,US-11642,NA,US,US-MD
21931,US-11643,NA,US,US-MD
21934,US-11644,NA,US,US-MD
21957,US-11645,NA,US,US-ME
21966,US-11646,NA,US,US-ME
21971,US-11647,NA,US,US-ME
21976,US-11648,NA,US,US-ME
21979,US-11649,NA,US,US-ME
332786,US-1165,NA,US,US-NV
21985,US-11650,NA,US,US-ME
22008,US-11651,NA,US,US-ME
22015,US-11652,NA,US,US-MI
22017,US-11653,NA,US,US-MI
22019,US-11654,NA,US,US-MI
22021,US-11655,NA,US,US-MI
22022,US-11656,NA,US,US-MI
22025,US-11657,NA,US,US-MI
22029,US-11658,NA,US,US-MI
22034,US-11659,NA,US,US-MI
332796,US-1166,NA,US,US-IL
22039,US-11660,NA,US,US-MI
22043,US-11661,NA,US,US-MI
22046,US-11662,NA,US,US-MI
22047,US-11663,NA,US,US-MI
22049,US-11664,NA,US,US-MI
22052,US-11665,NA,US,US-MI
22056,US-11666,NA,US,US-MI
22060,US-11667,NA,US,US-MI
22063,US-11668,NA,US,US-MI
22064,US-11669,NA,US,US-MI
349755,US-1167,NA,US,US-CA
22068,US-11670,NA,US,US-MI
22071,US-11671,NA,US,US-MI
22079,US-11672,NA,US,US-MI
22083,US-11673,NA,US,US-MI
